osmid,y,x,street_count,highway,geometry
6401798956,45.6342604,25.6338778,3,,POINT (25.6338778 45.6342604)
6401798957,45.6342448,25.6345694,3,,POINT (25.6345694 45.6342448)
6401799489,45.6474485,25.6202329,3,,POINT (25.6202329 45.6474485)
6401805585,45.6510996,25.6157144,3,,POINT (25.6157144 45.6510996)
6402136594,45.644024,25.6206569,3,,POINT (25.6206569 45.644024)
6405915529,45.6405002,25.6397241,3,,POINT (25.6397241 45.6405002)
6406323621,45.6758791,25.6485093,4,,POINT (25.6485093 45.6758791)
6408975679,45.6159445,25.652812,1,,POINT (25.652812 45.6159445)
6409079808,45.7051156,25.5785071,3,,POINT (25.5785071 45.7051156)
6409212686,45.6714797,25.5914688,1,,POINT (25.5914688 45.6714797)
6433906370,45.629709,25.6563366,3,,POINT (25.6563366 45.629709)
6476178884,45.660866,25.6085003,3,,POINT (25.6085003 45.660866)
6476401634,45.665852,25.6095325,3,,POINT (25.6095325 45.665852)
6476401636,45.6661726,25.60951,3,,POINT (25.60951 45.6661726)
6476572957,45.6705481,25.6163212,3,,POINT (25.6163212 45.6705481)
6476572962,45.6702937,25.6163566,3,,POINT (25.6163566 45.6702937)
6476573503,45.6692882,25.6173712,3,,POINT (25.6173712 45.6692882)
6476573504,45.6693256,25.6171221,3,,POINT (25.6171221 45.6693256)
6476573505,45.6690621,25.6190782,3,,POINT (25.6190782 45.6690621)
6476573506,45.6690921,25.6188369,3,,POINT (25.6188369 45.6690921)
6476783273,45.6736669,25.6091746,3,,POINT (25.6091746 45.6736669)
6476783398,45.6756488,25.6129397,3,,POINT (25.6129397 45.6756488)
6481107804,45.6733577,25.5999194,4,,POINT (25.5999194 45.6733577)
6481107821,45.6753422,25.6027685,3,,POINT (25.6027685 45.6753422)
6481206988,45.6665571,25.5989845,3,,POINT (25.5989845 45.6665571)
6481206991,45.666379,25.5988218,3,,POINT (25.5988218 45.666379)
6481207002,45.6664412,25.5992359,3,,POINT (25.5992359 45.6664412)
6481207003,45.6665114,25.5990593,3,,POINT (25.5990593 45.6665114)
6481207004,45.6664269,25.598779,3,,POINT (25.598779 45.6664269)
6481207005,45.6705521,25.6056928,3,,POINT (25.6056928 45.6705521)
6481207007,45.6704395,25.6060709,3,,POINT (25.6060709 45.6704395)
6481207015,45.6639547,25.6051806,3,,POINT (25.6051806 45.6639547)
6481631066,45.6463247,25.601797,3,,POINT (25.601797 45.6463247)
6481767068,45.6668775,25.5916244,3,,POINT (25.5916244 45.6668775)
6481767070,45.6668194,25.5919661,3,,POINT (25.5919661 45.6668194)
6481767075,45.666912,25.5916132,3,,POINT (25.5916132 45.666912)
6481767078,45.6671732,25.5916207,4,,POINT (25.5916207 45.6671732)
6481767079,45.6670655,25.5914348,4,,POINT (25.5914348 45.6670655)
6481767080,45.667175,25.5913042,3,crossing,POINT (25.5913042 45.667175)
6481767081,45.6672369,25.5912009,3,,POINT (25.5912009 45.6672369)
6481767286,45.6670028,25.5913146,3,,POINT (25.5913146 45.6670028)
6481767287,45.6669965,25.5915111,3,,POINT (25.5915111 45.6669965)
6488237374,45.631914,25.624682,2,,POINT (25.624682 45.631914)
6489453360,45.6448629,25.6086252,3,,POINT (25.6086252 45.6448629)
6521818967,45.6693945,25.6026483,4,,POINT (25.6026483 45.6693945)
6522189012,45.7487049,25.5821586,3,,POINT (25.5821586 45.7487049)
6532560418,45.6760509,25.5762603,1,,POINT (25.5762603 45.6760509)
6532560423,45.6756159,25.5747154,1,,POINT (25.5747154 45.6756159)
6532560426,45.6753529,25.5754557,3,,POINT (25.5754557 45.6753529)
6532560427,45.6752451,25.5754544,3,,POINT (25.5754544 45.6752451)
6532560428,45.6750126,25.5770448,3,,POINT (25.5770448 45.6750126)
6532560444,45.6749284,25.5765941,3,,POINT (25.5765941 45.6749284)
6532560445,45.6750533,25.5745736,3,,POINT (25.5745736 45.6750533)
6532560453,45.6759752,25.5769751,3,,POINT (25.5769751 45.6759752)
6532560456,45.6750842,25.5774016,3,,POINT (25.5774016 45.6750842)
6532560457,45.6759856,25.5781669,1,,POINT (25.5781669 45.6759856)
6532560458,45.6753233,25.5784792,3,,POINT (25.5784792 45.6753233)
6532908107,45.6667366,25.5799229,3,,POINT (25.5799229 45.6667366)
6532908108,45.6665185,25.5797245,3,,POINT (25.5797245 45.6665185)
6537950726,45.6669749,25.5776753,3,,POINT (25.5776753 45.6669749)
6537950731,45.6668974,25.5773387,3,,POINT (25.5773387 45.6668974)
6537950732,45.6669408,25.5776502,3,,POINT (25.5776502 45.6669408)
6537950733,45.6667706,25.5774884,3,,POINT (25.5774884 45.6667706)
6537950736,45.6670028,25.5771984,3,,POINT (25.5771984 45.6670028)
6537950755,45.6665666,25.5768434,3,,POINT (25.5768434 45.6665666)
6538150665,45.6457977,25.5760592,3,,POINT (25.5760592 45.6457977)
6538150680,45.6459449,25.5771267,3,,POINT (25.5771267 45.6459449)
6538218513,45.6470202,25.5835614,3,,POINT (25.5835614 45.6470202)
6538218517,45.6469987,25.5837075,3,,POINT (25.5837075 45.6469987)
6540649201,45.645993,25.5877866,3,,POINT (25.5877866 45.645993)
6540649209,45.6459573,25.5880619,4,,POINT (25.5880619 45.6459573)
6541105466,45.6685801,25.6308568,3,,POINT (25.6308568 45.6685801)
6541105468,45.6686367,25.6310569,3,,POINT (25.6310569 45.6686367)
6542627069,45.6651906,25.6342049,3,,POINT (25.6342049 45.6651906)
6542650905,45.6738092,25.646206,3,,POINT (25.646206 45.6738092)
6542650922,45.6654371,25.6337628,3,,POINT (25.6337628 45.6654371)
6542684605,45.6688755,25.6317771,3,,POINT (25.6317771 45.6688755)
6542684641,45.6667824,25.6335113,3,,POINT (25.6335113 45.6667824)
6542684648,45.6666652,25.6334023,4,,POINT (25.6334023 45.6666652)
6542684677,45.6654319,25.6347797,3,,POINT (25.6347797 45.6654319)
6542684682,45.6655912,25.6344348,3,,POINT (25.6344348 45.6655912)
6542794597,45.6503131,25.628326,3,,POINT (25.628326 45.6503131)
6543007033,45.6878168,25.5448428,3,,POINT (25.5448428 45.6878168)
6543582859,45.6298157,25.5699307,3,,POINT (25.5699307 45.6298157)
6545406430,45.6276038,25.6225386,2,,POINT (25.6225386 45.6276038)
6545406436,45.6274847,25.6224091,3,,POINT (25.6224091 45.6274847)
6553822619,45.7185628,25.5502179,3,,POINT (25.5502179 45.7185628)
6553822620,45.7165326,25.5499643,3,,POINT (25.5499643 45.7165326)
6553998008,45.7051265,25.5789692,3,,POINT (25.5789692 45.7051265)
6553998011,45.7079931,25.5781316,3,,POINT (25.5781316 45.7079931)
6558183959,45.674382,25.6466746,3,,POINT (25.6466746 45.674382)
6558183972,45.6740984,25.6462723,4,,POINT (25.6462723 45.6740984)
6558183978,45.6751516,25.647709,3,,POINT (25.647709 45.6751516)
6558185612,45.6758894,25.6462747,3,,POINT (25.6462747 45.6758894)
6558185613,45.6753881,25.6453329,3,,POINT (25.6453329 45.6753881)
6558362497,45.7074322,25.5743864,1,,POINT (25.5743864 45.7074322)
6558362499,45.7076435,25.575511,3,,POINT (25.575511 45.7076435)
6558362500,45.7161788,25.5867972,1,,POINT (25.5867972 45.7161788)
6558362501,45.7152356,25.5873482,3,,POINT (25.5873482 45.7152356)
6558362502,45.7172706,25.5908006,1,,POINT (25.5908006 45.7172706)
6558362503,45.7165817,25.5912198,3,,POINT (25.5912198 45.7165817)
6558529206,45.6909434,25.5588014,3,,POINT (25.5588014 45.6909434)
6558532796,45.7163743,25.552336,1,,POINT (25.552336 45.7163743)
6558532797,45.7160628,25.5511595,3,,POINT (25.5511595 45.7160628)
6558532819,45.7045402,25.5515045,1,,POINT (25.5515045 45.7045402)
6558532823,45.702858,25.5528007,3,,POINT (25.5528007 45.702858)
6558606000,45.7146762,25.5731077,1,,POINT (25.5731077 45.7146762)
6558606021,45.7128151,25.5755503,1,,POINT (25.5755503 45.7128151)
6558606034,45.7093568,25.5700584,3,,POINT (25.5700584 45.7093568)
6558606038,45.707283,25.5643532,3,,POINT (25.5643532 45.707283)
6558631484,45.69415,25.5713989,1,,POINT (25.5713989 45.69415)
6558684712,45.719008,25.596875,3,,POINT (25.596875 45.719008)
6568513686,45.6367456,25.6568517,3,,POINT (25.6568517 45.6367456)
6568607681,45.6479256,25.6473184,3,,POINT (25.6473184 45.6479256)
6588190937,45.6985801,25.5513646,1,,POINT (25.5513646 45.6985801)
6605220122,45.7487785,25.5822939,3,,POINT (25.5822939 45.7487785)
6609077880,45.6598114,25.5604506,3,,POINT (25.5604506 45.6598114)
6609077881,45.6600812,25.5617578,3,,POINT (25.5617578 45.6600812)
6620280863,45.6982912,25.5582203,3,,POINT (25.5582203 45.6982912)
6620280867,45.6981757,25.5583199,3,,POINT (25.5583199 45.6981757)
6620280869,45.6981939,25.5582089,3,,POINT (25.5582089 45.6981939)
6636494360,45.6152049,25.6551243,1,,POINT (25.6551243 45.6152049)
6723217829,45.6665472,25.6182618,3,,POINT (25.6182618 45.6665472)
6723299595,45.6684692,25.6103159,3,,POINT (25.6103159 45.6684692)
6723299596,45.6689673,25.6105454,3,,POINT (25.6105454 45.6689673)
6723299599,45.6685553,25.6105902,3,,POINT (25.6105902 45.6685553)
6723299600,45.6682137,25.6104855,3,,POINT (25.6104855 45.6682137)
6723299604,45.6683368,25.6102947,3,,POINT (25.6102947 45.6683368)
6723299611,45.6684478,25.6107682,3,,POINT (25.6107682 45.6684478)
6723299615,45.6682439,25.6106824,3,,POINT (25.6106824 45.6682439)
6723303554,45.6678396,25.6137939,3,,POINT (25.6137939 45.6678396)
6723310887,45.666319,25.6192023,3,,POINT (25.6192023 45.666319)
6723310888,45.6661832,25.6191315,3,,POINT (25.6191315 45.6661832)
6723310892,45.666333,25.6195427,3,,POINT (25.6195427 45.666333)
6723310895,45.6662059,25.6196356,3,,POINT (25.6196356 45.6662059)
6723310896,45.6660779,25.6195711,3,,POINT (25.6195711 45.6660779)
6723310900,45.6660312,25.6192931,3,,POINT (25.6192931 45.6660312)
6723330816,45.6689946,25.6189376,3,,POINT (25.6189376 45.6689946)
6723330817,45.6676465,25.618704,3,,POINT (25.618704 45.6676465)
6723330819,45.6692195,25.6172227,3,,POINT (25.6172227 45.6692195)
6723330820,45.667499,25.6197522,3,,POINT (25.6197522 45.667499)
6733961536,45.6745707,25.6279518,1,,POINT (25.6279518 45.6745707)
6754371059,45.6636502,25.5621943,3,,POINT (25.5621943 45.6636502)
6754371061,45.664094,25.5622449,3,,POINT (25.5622449 45.664094)
6772908564,45.6656273,25.5632738,3,,POINT (25.5632738 45.6656273)
6772908565,45.6648655,25.5631126,3,,POINT (25.5631126 45.6648655)
6772908566,45.6640441,25.5629531,4,,POINT (25.5629531 45.6640441)
6773031468,45.6630398,25.5628176,1,,POINT (25.5628176 45.6630398)
6773031470,45.6637629,25.5604979,4,,POINT (25.5604979 45.6637629)
6773031471,45.6633523,25.5579469,3,,POINT (25.5579469 45.6633523)
6773031472,45.6639273,25.558024,4,,POINT (25.558024 45.6639273)
6773031473,45.6643437,25.5580831,3,,POINT (25.5580831 45.6643437)
6798226262,45.615565,25.650931,1,,POINT (25.650931 45.615565)
6798226268,45.6149447,25.6555128,1,,POINT (25.6555128 45.6149447)
6798226269,45.6147457,25.6533283,1,,POINT (25.6533283 45.6147457)
6798226276,45.615026,25.652881,1,,POINT (25.652881 45.615026)
6804157992,45.6222774,25.6358499,3,,POINT (25.6358499 45.6222774)
6804157993,45.6224921,25.635924,3,,POINT (25.635924 45.6224921)
6804157998,45.6222776,25.635808,3,,POINT (25.635808 45.6222776)
6804158000,45.6223733,25.6356647,3,,POINT (25.6356647 45.6223733)
6804158001,45.6224596,25.6356903,3,,POINT (25.6356903 45.6224596)
6804158004,45.6224855,25.6359367,3,,POINT (25.6359367 45.6224855)
6861257059,45.644163,25.5709931,3,,POINT (25.5709931 45.644163)
6861257084,45.6405721,25.5805777,1,,POINT (25.5805777 45.6405721)
6908345940,45.6585335,25.6090333,3,,POINT (25.6090333 45.6585335)
6908345944,45.6583571,25.6089021,3,,POINT (25.6089021 45.6583571)
7265757861,45.6670222,25.6166037,3,,POINT (25.6166037 45.6670222)
7301724667,45.6489065,25.611176,3,,POINT (25.611176 45.6489065)
7301724672,45.6489691,25.6115492,3,,POINT (25.6115492 45.6489691)
7301724675,45.6489428,25.6119518,3,,POINT (25.6119518 45.6489428)
7301730189,45.6487967,25.6111997,3,,POINT (25.6111997 45.6487967)
7301730191,45.6488291,25.6115031,3,,POINT (25.6115031 45.6488291)
7301730194,45.648803,25.6112899,3,,POINT (25.6112899 45.648803)
7355006106,45.6733788,25.612121,3,,POINT (25.612121 45.6733788)
7402319125,45.6313492,25.5737463,3,,POINT (25.5737463 45.6313492)
7402319127,45.6312804,25.5738189,3,,POINT (25.5738189 45.6312804)
7406414839,45.6797769,25.6018433,3,,POINT (25.6018433 45.6797769)
7406414841,45.6751673,25.6047086,3,,POINT (25.6047086 45.6751673)
7406414850,45.679365,25.6070627,3,,POINT (25.6070627 45.679365)
7406414854,45.677252,25.6063042,3,,POINT (25.6063042 45.677252)
7406414857,45.6787246,25.6072793,3,,POINT (25.6072793 45.6787246)
7635784575,45.6663362,25.5645016,3,,POINT (25.5645016 45.6663362)
7635784577,45.6657544,25.5651431,3,,POINT (25.5651431 45.6657544)
7635784578,45.6656254,25.5640841,3,,POINT (25.5640841 45.6656254)
7635784583,45.6656956,25.5646532,3,,POINT (25.5646532 45.6656956)
7736099254,45.6640346,25.5564092,1,,POINT (25.5564092 45.6640346)
7845820272,45.6732266,25.6438411,3,,POINT (25.6438411 45.6732266)
7866008241,45.6484851,25.645177,3,,POINT (25.645177 45.6484851)
7920676724,45.5936763,25.5560768,3,,POINT (25.5560768 45.5936763)
7920676732,45.592902,25.5567587,3,,POINT (25.5567587 45.592902)
7920731051,45.5935342,25.555973,3,,POINT (25.555973 45.5935342)
7962973303,45.676329,25.6341611,3,,POINT (25.6341611 45.676329)
7964582439,45.6210894,25.6412669,1,,POINT (25.6412669 45.6210894)
7964623564,45.6663057,25.5608304,1,,POINT (25.5608304 45.6663057)
7966267239,45.6537964,25.6051226,3,,POINT (25.6051226 45.6537964)
7978349873,45.6765478,25.5882525,3,,POINT (25.5882525 45.6765478)
7978349874,45.6755278,25.5887549,3,,POINT (25.5887549 45.6755278)
7981651889,45.6863149,25.6191491,3,,POINT (25.6191491 45.6863149)
7984078391,45.68187,25.584945,3,,POINT (25.584945 45.68187)
7984078392,45.6826608,25.5844306,3,,POINT (25.5844306 45.6826608)
7984316688,45.6926113,25.5834765,3,,POINT (25.5834765 45.6926113)
7984316689,45.6878685,25.5828771,3,,POINT (25.5828771 45.6878685)
7984584739,45.6382465,25.6202172,3,,POINT (25.6202172 45.6382465)
7984584745,45.6388431,25.6197697,3,,POINT (25.6197697 45.6388431)
7991288230,45.6620009,25.535844,3,,POINT (25.535844 45.6620009)
7991288234,45.6618322,25.5426278,4,,POINT (25.5426278 45.6618322)
8013811717,45.6377013,25.5727446,1,,POINT (25.5727446 45.6377013)
8120980375,45.6704196,25.5869529,3,,POINT (25.5869529 45.6704196)
8120980378,45.6701482,25.5852808,1,,POINT (25.5852808 45.6701482)
8198284915,45.6754648,25.5759008,3,,POINT (25.5759008 45.6754648)
8198284916,45.6759095,25.5756706,1,,POINT (25.5756706 45.6759095)
8198366295,45.6752023,25.5779327,3,,POINT (25.5779327 45.6752023)
8198366297,45.6758562,25.5776436,1,,POINT (25.5776436 45.6758562)
8198369350,45.6762082,25.5768643,1,,POINT (25.5768643 45.6762082)
8334562776,45.7080392,25.5635789,1,,POINT (25.5635789 45.7080392)
8334570157,45.6554105,25.566119,1,,POINT (25.566119 45.6554105)
8334570163,45.6546527,25.5655386,3,,POINT (25.5655386 45.6546527)
8431478566,45.6499517,25.5973273,3,,POINT (25.5973273 45.6499517)
8431478575,45.6500041,25.5974489,3,,POINT (25.5974489 45.6500041)
8431478581,45.6498286,25.5974993,3,,POINT (25.5974993 45.6498286)
8431478590,45.6499246,25.597576,3,,POINT (25.597576 45.6499246)
8724906917,45.6769699,25.609966,3,,POINT (25.609966 45.6769699)
8724906919,45.6760673,25.6101583,3,,POINT (25.6101583 45.6760673)
8724906920,45.6760219,25.6107285,3,,POINT (25.6107285 45.6760219)
8724906921,45.6759826,25.6112913,3,,POINT (25.6112913 45.6759826)
8724906922,45.6759179,25.6120653,1,,POINT (25.6120653 45.6759179)
8724906924,45.6768667,25.6110096,3,,POINT (25.6110096 45.6768667)
8724906925,45.676812,25.611563,3,,POINT (25.611563 45.676812)
8777195066,45.6792328,25.6142289,3,,POINT (25.6142289 45.6792328)
8777195068,45.6788835,25.613703,3,,POINT (25.613703 45.6788835)
8777195069,45.6789748,25.6139435,3,,POINT (25.6139435 45.6789748)
8777195071,45.6789937,25.6142088,3,,POINT (25.6142088 45.6789937)
8777195073,45.6788461,25.6141863,3,,POINT (25.6141863 45.6788461)
8777195074,45.6788313,25.6140136,3,,POINT (25.6140136 45.6788313)
8777195076,45.6790363,25.6140649,3,,POINT (25.6140649 45.6790363)
8812103853,45.7107804,25.5823062,3,,POINT (25.5823062 45.7107804)
8827985520,45.6792022,25.6092028,3,,POINT (25.6092028 45.6792022)
8858044959,45.6657941,25.6355435,3,,POINT (25.6355435 45.6657941)
8858044973,45.6658686,25.6357117,3,,POINT (25.6357117 45.6658686)
8858044982,45.6657597,25.6356913,3,,POINT (25.6356913 45.6657597)
8933301630,45.6829316,25.6096597,3,,POINT (25.6096597 45.6829316)
8933301635,45.6810927,25.6094738,3,,POINT (25.6094738 45.6810927)
8933301636,45.6813255,25.6062759,4,,POINT (25.6062759 45.6813255)
8933301637,45.6831951,25.6055664,3,,POINT (25.6055664 45.6831951)
8933301638,45.6813958,25.605294,3,,POINT (25.605294 45.6813958)
8933301665,45.683128,25.6065199,3,,POINT (25.6065199 45.683128)
8933301666,45.679448,25.60601,3,,POINT (25.60601 45.679448)
8982631631,45.6822796,25.6093048,1,,POINT (25.6093048 45.6822796)
8982631670,45.680471,25.6091194,1,,POINT (25.6091194 45.680471)
8986151932,45.6729987,25.6047139,1,,POINT (25.6047139 45.6729987)
8986151933,45.6750836,25.6049969,1,,POINT (25.6049969 45.6750836)
8997983607,45.6630631,25.6084135,3,,POINT (25.6084135 45.6630631)
8997983610,45.6618969,25.6079673,3,,POINT (25.6079673 45.6618969)
9063538850,45.6154944,25.6554874,1,,POINT (25.6554874 45.6154944)
9089707887,45.6508946,25.6089324,3,,POINT (25.6089324 45.6508946)
9171470069,45.6044557,25.5439807,3,,POINT (25.5439807 45.6044557)
9171470070,45.6044703,25.5437208,3,,POINT (25.5437208 45.6044703)
9171470071,45.604546,25.5435442,3,,POINT (25.5435442 45.604546)
9171470074,45.6044559,25.5430719,2,,POINT (25.5430719 45.6044559)
9171470080,45.6043938,25.5434691,3,,POINT (25.5434691 45.6043938)
9172592975,45.6936034,25.5578908,3,,POINT (25.5578908 45.6936034)
9172592976,45.694543,25.5570887,1,,POINT (25.5570887 45.694543)
9172592977,45.6927112,25.5553334,1,,POINT (25.5553334 45.6927112)
9174164611,45.6201854,25.5586454,3,,POINT (25.5586454 45.6201854)
9174779590,45.6176696,25.6389295,3,,POINT (25.6389295 45.6176696)
9174779591,45.6184539,25.6382246,3,,POINT (25.6382246 45.6184539)
9175386474,45.6651043,25.5883846,3,,POINT (25.5883846 45.6651043)
9175386478,45.6659691,25.5879279,3,,POINT (25.5879279 45.6659691)
9175395772,45.6610671,25.5828889,1,,POINT (25.5828889 45.6610671)
9175395775,45.6608179,25.5822242,3,,POINT (25.5822242 45.6608179)
9175445681,45.6755178,25.5991482,1,,POINT (25.5991482 45.6755178)
9175445688,45.6739168,25.599975,3,,POINT (25.599975 45.6739168)
9175508557,45.6801777,25.5966478,3,,POINT (25.5966478 45.6801777)
9175542271,45.6762728,25.5884014,3,,POINT (25.5884014 45.6762728)
9175542273,45.6766284,25.5869974,3,,POINT (25.5869974 45.6766284)
9178785601,45.6349969,25.6360187,1,,POINT (25.6360187 45.6349969)
9179480456,45.6591192,25.5653172,3,,POINT (25.5653172 45.6591192)
9179480458,45.6590631,25.5651635,3,,POINT (25.5651635 45.6590631)
9179480459,45.6589271,25.5651905,3,,POINT (25.5651905 45.6589271)
9179480470,45.6589784,25.5654583,3,,POINT (25.5654583 45.6589784)
9180774245,45.7013598,25.5645855,3,,POINT (25.5645855 45.7013598)
9180774246,45.6989904,25.5669371,1,,POINT (25.5669371 45.6989904)
9180909561,45.7155246,25.5511468,3,,POINT (25.5511468 45.7155246)
9180921827,45.6922965,25.5639446,3,,POINT (25.5639446 45.6922965)
9180921828,45.6931003,25.5651655,1,,POINT (25.5651655 45.6931003)
9180932614,45.7047127,25.5569183,1,,POINT (25.5569183 45.7047127)
9180933176,45.6909307,25.5603904,3,,POINT (25.5603904 45.6909307)
9180933177,45.6913857,25.5599647,1,,POINT (25.5599647 45.6913857)
9180941217,45.7039794,25.5547809,3,,POINT (25.5547809 45.7039794)
9180943096,45.7216902,25.568335,3,,POINT (25.568335 45.7216902)
9180943108,45.7228494,25.5715633,3,,POINT (25.5715633 45.7228494)
9180984578,45.719932,25.5951703,1,,POINT (25.5951703 45.719932)
9181011321,45.7107298,25.5831976,3,,POINT (25.5831976 45.7107298)
9181011322,45.7126646,25.5833617,1,,POINT (25.5833617 45.7126646)
9181011323,45.7135352,25.5825463,3,,POINT (25.5825463 45.7135352)
9181230325,45.6790389,25.6015742,3,,POINT (25.6015742 45.6790389)
9181230326,45.6791572,25.6009778,3,,POINT (25.6009778 45.6791572)
9181230327,45.6783896,25.6013311,3,,POINT (25.6013311 45.6783896)
9181230328,45.6785096,25.6007255,3,,POINT (25.6007255 45.6785096)
9181230329,45.6778583,25.6004717,1,,POINT (25.6004717 45.6778583)
9181230330,45.6798267,25.6012387,3,,POINT (25.6012387 45.6798267)
9181452209,45.6727905,25.6504005,1,,POINT (25.6504005 45.6727905)
9184159739,45.6459762,25.5878761,4,,POINT (25.5878761 45.6459762)
9184196333,45.6756967,25.5639692,3,,POINT (25.5639692 45.6756967)
9187882871,45.66332,25.558516,3,,POINT (25.558516 45.66332)
9187882872,45.6638903,25.5585818,3,,POINT (25.5585818 45.6638903)
9188173746,45.6671881,25.561815,3,,POINT (25.561815 45.6671881)
9188173747,45.6672214,25.5612805,3,,POINT (25.5612805 45.6672214)
9188173748,45.6678791,25.56137,3,,POINT (25.56137 45.6678791)
9188173749,45.6678007,25.5624066,3,,POINT (25.5624066 45.6678007)
9188173750,45.6671553,25.5623427,3,,POINT (25.5623427 45.6671553)
9194049388,45.6708736,25.6146315,3,,POINT (25.6146315 45.6708736)
9194070027,45.667714,25.6181831,3,,POINT (25.6181831 45.667714)
9194070028,45.6682001,25.6183226,3,,POINT (25.6183226 45.6682001)
9194070029,45.6678285,25.6172454,3,,POINT (25.6172454 45.6678285)
9194070030,45.6683148,25.6173741,3,,POINT (25.6173741 45.6683148)
9194070041,45.6683611,25.6169911,3,,POINT (25.6169911 45.6683611)
9194070042,45.6681532,25.6187102,3,,POINT (25.6187102 45.6681532)
9194070044,45.6675746,25.618557,3,,POINT (25.618557 45.6675746)
9194070049,45.6676772,25.6184541,3,,POINT (25.6184541 45.6676772)
9194070053,45.6677492,25.618601,3,,POINT (25.618601 45.6677492)
9194070063,45.6677966,25.6168406,3,,POINT (25.6168406 45.6677966)
9194070067,45.6678891,25.6167529,3,,POINT (25.6167529 45.6678891)
9194070070,45.6679528,25.616881,3,,POINT (25.616881 45.6679528)
9194070075,45.6678596,25.6169763,3,,POINT (25.6169763 45.6678596)
9194075655,45.6711273,25.6116088,3,,POINT (25.6116088 45.6711273)
9194075664,45.671196,25.6118116,3,,POINT (25.6118116 45.671196)
9221700794,45.6385184,25.5852877,3,,POINT (25.5852877 45.6385184)
9226034448,45.667922,25.6101545,3,,POINT (25.6101545 45.667922)
9237190262,45.6500026,25.6073817,3,,POINT (25.6073817 45.6500026)
9242608403,45.6684158,25.595892,4,,POINT (25.595892 45.6684158)
9252445284,45.6600072,25.5683603,4,,POINT (25.5683603 45.6600072)
9260303420,45.6598836,25.6135446,3,,POINT (25.6135446 45.6598836)
9268680126,45.6995873,25.5557001,1,,POINT (25.5557001 45.6995873)
9268680127,45.7000834,25.5569829,3,,POINT (25.5569829 45.7000834)
9268697611,45.7056195,25.557982,1,,POINT (25.557982 45.7056195)
9268697632,45.7084568,25.5644667,1,,POINT (25.5644667 45.7084568)
9268697633,45.7082733,25.5640699,3,,POINT (25.5640699 45.7082733)
9268697634,45.7090697,25.5635412,1,,POINT (25.5635412 45.7090697)
9268697638,45.7091349,25.5644226,3,,POINT (25.5644226 45.7091349)
9273733562,45.6532143,25.6537411,3,,POINT (25.6537411 45.6532143)
9274225277,45.6855914,25.5413274,3,,POINT (25.5413274 45.6855914)
9285354375,45.6682748,25.5976273,4,,POINT (25.5976273 45.6682748)
9307151333,45.6706971,25.6042375,3,,POINT (25.6042375 45.6706971)
9321691240,45.668153,25.5572808,3,,POINT (25.5572808 45.668153)
9321691241,45.6688802,25.5621517,3,,POINT (25.5621517 45.6688802)
9338122144,45.6799183,25.6001275,3,,POINT (25.6001275 45.6799183)
9338246998,45.6344293,25.6249861,3,,POINT (25.6249861 45.6344293)
9338247005,45.6345385,25.6254826,3,,POINT (25.6254826 45.6345385)
9338247011,45.6341718,25.625473,3,,POINT (25.625473 45.6341718)
9338323588,45.6672577,25.5606977,3,,POINT (25.5606977 45.6672577)
9338323589,45.6679237,25.5607814,3,,POINT (25.5607814 45.6679237)
9338323590,45.6678408,25.5618768,3,,POINT (25.5618768 45.6678408)
9450117697,45.682813,25.6141576,1,,POINT (25.6141576 45.682813)
9450117698,45.682544,25.6155378,3,,POINT (25.6155378 45.682544)
9483975877,45.6756041,25.5991638,4,,POINT (25.5991638 45.6756041)
9490739066,45.6731044,25.5978658,1,,POINT (25.5978658 45.6731044)
9647753755,45.6930456,25.5669821,1,,POINT (25.5669821 45.6930456)
9647753760,45.6882517,25.5748645,1,,POINT (25.5748645 45.6882517)
9647753768,45.6840498,25.5630735,1,,POINT (25.5630735 45.6840498)
9647799818,45.6923779,25.5678534,3,,POINT (25.5678534 45.6923779)
9647799843,45.7121929,25.571872,1,,POINT (25.571872 45.7121929)
9647799852,45.7089826,25.5707605,1,,POINT (25.5707605 45.7089826)
9647799853,45.7083834,25.5697351,3,,POINT (25.5697351 45.7083834)
9647799854,45.7021685,25.5599637,1,,POINT (25.5599637 45.7021685)
9647799855,45.7001247,25.5621101,3,,POINT (25.5621101 45.7001247)
9647799946,45.6861824,25.563033,1,,POINT (25.563033 45.6861824)
9647799947,45.686636,25.5617041,3,,POINT (25.5617041 45.686636)
9647799950,45.6873141,25.5621961,1,,POINT (25.5621961 45.6873141)
9647799952,45.6880468,25.5600827,3,,POINT (25.5600827 45.6880468)
9647799964,45.6839056,25.5602319,1,,POINT (25.5602319 45.6839056)
9647799965,45.6857081,25.55702,3,,POINT (25.55702 45.6857081)
9647799980,45.6849907,25.5619387,1,,POINT (25.5619387 45.6849907)
9647800002,45.6830035,25.5558607,1,,POINT (25.5558607 45.6830035)
9647800046,45.6863774,25.5660386,1,,POINT (25.5660386 45.6863774)
9647800079,45.6914756,25.5631487,1,,POINT (25.5631487 45.6914756)
9647800080,45.6920175,25.562498,3,,POINT (25.562498 45.6920175)
9647800081,45.6920433,25.5600347,1,,POINT (25.5600347 45.6920433)
9647800082,45.6912236,25.5608084,3,,POINT (25.5608084 45.6912236)
9659630496,45.6452424,25.6336896,1,,POINT (25.6336896 45.6452424)
9663630013,45.6978112,25.5621886,1,,POINT (25.5621886 45.6978112)
9663630014,45.6974376,25.5625582,3,,POINT (25.5625582 45.6974376)
