,Unnamed: 0,Node_ID,Coordinates,Longitude,Latitude,page_rank,influence_factor_page_rank,influence_factor_page_rank_minMax,influence_factor_page_rank_norm
1945,1945,2294577242,"(25.5706646, 45.6441923)",25.5706646,45.6441923,0.0004290015958407,4.290015958407226e-05,0.0844791693570104,0.008403538968425404
1946,1946,2294587490,"(25.5841236, 45.6420623)",25.5841236,45.6420623,0.0003310920457851,3.310920457851851e-05,0.06288042406749536,0.006485628342334897
1947,1947,2294587492,"(25.5829315, 45.6472022)",25.5829315,45.6472022,0.00039486513382,3.948651338200267e-05,0.07694870120704962,0.007734853603111289
1948,1948,2294587497,"(25.5804156, 45.6446851)",25.5804156,45.6446851,0.000329829783752,3.298297837520721e-05,0.06260197037093186,0.006460902401251061
1949,1949,2294587503,"(25.5801954, 45.6469507)",25.5801954,45.6469507,0.0001653797057325,1.6537970573258405e-05,0.02632445356109016,0.003239556251502813
1950,1950,2294587507,"(25.5821037, 45.6465023)",25.5821037,45.6465023,0.000425787013914,4.257870139140827e-05,0.08377003591490602,0.008340569821574622
1951,1951,2294587508,"(25.5839234, 45.6464745)",25.5839234,45.6464745,0.0001649484718948,1.6494847189481537e-05,0.026229323823317875,0.003231108986048961
1952,1952,2294587510,"(25.5818115, 45.647147)",25.5818115,45.647147,0.0004150076866368,4.150076866368792e-05,0.08139212748696843,0.008129417933782992
1953,1953,2294587523,"(25.5812326, 45.6437113)",25.5812326,45.6437113,0.0003882266782803,3.882266782803354e-05,0.07548426479368411,0.007604815579106671
1954,1954,2294589141,"(25.5555658, 45.6008961)",25.5555658,45.6008961,0.0001825535829365,1.825535829365677e-05,0.03011299307691723,0.0035759683947718846
1955,1955,2294646077,"(25.5590018, 45.7051244)",25.5590018,45.7051244,0.0004185803980614,4.185803980614928e-05,0.08218026392523618,0.008199402334705421
1956,1956,2294994361,"(25.5715417, 45.7048372)",25.5715417,45.7048372,0.0004118807837512,4.118807837512482e-05,0.08070233595045861,0.008068166296249134
1957,1957,2294994362,"(25.577222, 45.7028573)",25.577222,45.7028573,0.0003899145180265,3.899145180265568e-05,0.07585660049278065,0.007637877990103144
1958,1958,2294994363,"(25.5718124, 45.7045843)",25.5718124,45.7045843,0.0001628419266262,1.6284192662626916e-05,0.025764622119854284,0.003189844721709132
1959,1959,2295011522,"(25.5676972, 45.6747994)",25.5676972,45.6747994,0.0004486603817827,4.486603817827701e-05,0.08881587716562081,0.008788626985201138
1960,1960,2295011523,"(25.5650859, 45.6771371)",25.5650859,45.6771371,0.0001750902635563,1.750902635563334e-05,0.028466592555042244,0.0034297724461934344
1961,1961,2295268881,"(25.6527532, 45.6167111)",25.6527532,45.6167111,0.0003505230730277,3.50523073027766e-05,0.06716688854300436,0.0068662548859484765
1962,1962,2295521816,"(25.5688593, 45.6871819)",25.5688593,45.6871819,0.0005863563758699,5.863563758699992e-05,0.11919147078227665,0.01148589819194443
1963,1963,2295521817,"(25.5681047, 45.6870441)",25.5681047,45.6870441,0.0002125130987722,2.125130987722555e-05,0.03672203122656824,0.004162833248519036
1964,1964,2295706138,"(25.6336785, 45.6359018)",25.6336785,45.6359018,0.0003381166325574,3.381166325574899e-05,0.0644300406306707,0.006623230135079895
1965,1965,2295751818,"(25.6333595, 45.636639)",25.6333595,45.636639,0.000360082867207,3.600828672070747e-05,0.06927576923321237,0.007053517832508176
1966,1966,2295754030,"(25.6337786, 45.6366308)",25.6337786,45.6366308,0.0001481342558648,1.4813425586481072e-05,0.02252012518979386,0.0029017421002340937
1967,1967,2295855457,"(25.562707, 45.620086)",25.562707,45.620086,0.0001643539130507,1.643539130507985e-05,0.026098164758402712,0.003219462413021823
1968,1968,2295855458,"(25.5609933, 45.6219379)",25.5609933,45.6219379,0.0004157252636006,4.157252636006313e-05,0.08155042422162724,0.008143474259065225
1969,1969,2295934172,"(25.5652906, 45.6749518)",25.5652906,45.6749518,0.0001750902635563,1.750902635563334e-05,0.028466592555042244,0.0034297724461934344
1970,1970,2296466299,"(25.5693411, 45.6416147)",25.5693411,45.6416147,0.0001531543120859,1.5315431208595708e-05,0.0236275443904549,0.0030000779537299686
