,Node_ID,Coordinates,Longitude,Latitude,page_rank,centrality,eigenvector,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality
2910,4770370152,"(25.5887648, 45.6574147)",25.5887648,45.6574147,0.0002918140179553346,0.0009157509157509158,8.462491654622018e-16,0.02690706818645583,0.00041249148141755926,0.00043427098770610224,107.56502166823721
2911,4770370150,"(25.5885482, 45.657394)",25.5885482,45.657394,0.00032636315064971507,0.0009157509157509158,1.8379321704048492e-15,0.026547497969413966,0.0014184314053261376,0.0014399577249201534,98.51503258698278
2912,4770370160,"(25.5885385, 45.6576419)",25.5885385,45.6576419,0.0002940409661271224,0.0009157509157509158,2.6880723536088274e-16,0.026199735660666672,0.00041314392481809416,0.00043492343110663724,110.59875688939931
2913,4909566462,"(25.5537357, 45.70103)",25.5537357,45.70103,0.0001705520465850519,0.0006105006105006105,-3.231248229870789e-18,0.018568936645303423,0.0,0.0,130.5508660846486
2914,5057621864,"(25.6424041, 45.6772574)",25.6424041,45.6772574,0.00014706442057393088,0.0006105006105006105,4.4386492745723857e-10,0.019180700537733724,0.0,0.0,111.75611878747931
2915,5319823481,"(25.5563284, 45.6634655)",25.5563284,45.6634655,0.00015127805021390996,0.0006105006105006105,-2.287456477972433e-16,0.020384203970452416,0.0,0.0,113.42409624371118
2916,6773031471,"(25.5579469, 45.6633523)",25.5579469,45.6633523,0.00037254585527292643,0.0018315018315018315,-6.545221733139856e-16,0.020810091100517226,0.00125075433733478,0.0012732627141024077,115.41040373455643
2917,5319946446,"(25.5663562, 45.66436)",25.5663562,45.66436,0.00015246969429586908,0.0009157509157509158,-1.9532122329607348e-17,0.019443289429461483,0.002641962822464381,0.0027571170700941695,119.8313610642349
2918,10197001150,"(25.5565664, 45.6659612)",25.5565664,45.6659612,0.00019796061325337856,0.001221001221001221,-1.1082622770185414e-16,0.021280333279127765,0.0007045816358543272,0.0006964935244992497,116.34151723495114
2919,6773031470,"(25.5604979, 45.6637629)",25.5604979,45.6637629,0.00041718191568671664,0.002442002442002442,-1.6416019703587613e-15,0.020406487667494904,0.002509060955639989,0.002507982722677378,125.13172712078794
2920,5319946434,"(25.5663954, 45.6645187)",25.5663954,45.6645187,0.0002896081106347169,0.0009157509157509158,3.678211300762355e-18,0.02007565210091927,0.0022915348731249213,0.002349404671287622,107.07850339278679
2921,10045682242,"(25.566482, 45.6644626)",25.566482,45.6644626,0.00023411962483080442,0.0009157509157509158,-2.193316625718592e-18,0.01972753561616941,0.0007653006567828425,0.0007651840667107842,114.10518346746659
