,Unnamed: 0,Node_ID,Coordinates,Longitude,Latitude,page_rank,centrality,eigenvector,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality
1970,1970,2006604583,"(25.6067626, 45.6691542)",25.6067626,45.6691542,0.357376469569691,0.5555555555555556,8.942340082487474e-12,0.8026632354732628,0.00263975330801882,0.0026681272921260987,0.5530100063906255
1971,1971,2005061836,"(25.6065096, 45.6703457)",25.6065096,45.6703457,0.3315115868314808,0.5555555555555556,6.0960874696565016e-12,0.7998619161785677,0.008416716621069353,0.00869559011168968,0.6774340083243805
1972,1972,2005061833,"(25.6069632, 45.6703086)",25.6069632,45.6703086,0.34906680527065004,0.5555555555555556,6.616146220654874e-12,0.7963816286448118,0.00696700598339258,0.007222037221278296,0.7883438379319357
1973,1973,2014736676,"(25.6306018, 45.6688616)",25.6306018,45.6688616,0.2944149537639493,0.2222222222222222,1.2507985981447088e-07,0.7959667494658319,0.15078503725260387,0.15513482803543474,0.6002888839746647
1974,1974,2288843852,"(25.6207257, 45.6701571)",25.6207257,45.6701571,0.26985856867592406,0.2222222222222222,3.9096732580446205e-08,0.7824270266659754,0.13599268487342664,0.14015119586555477,0.6689561148271304
1975,1975,2046127334,"(25.6305557, 45.6687044)",25.6305557,45.6687044,0.22568309047293122,0.2222222222222222,3.8996346252863136e-08,0.7812326320703709,0.036581378300002736,0.036943687870041694,0.6737780588107285
1976,1976,2014736677,"(25.6311034, 45.6688501)",25.6311034,45.6688501,0.28804615590688887,0.2222222222222222,4.016583299856627e-07,0.8160335005263488,0.15078130132727263,0.1551310515247302,0.6264643038221093
1977,1977,2014736682,"(25.6378495, 45.6691094)",25.6378495,45.6691094,0.3229337264705217,0.2222222222222222,0.00011878644163096064,0.8027488007309842,0.08605222320794166,0.08682243068648875,0.6327142477918559
1978,1978,2014736685,"(25.6380067, 45.6692077)",25.6380067,45.6692077,0.3239284352675967,0.2222222222222222,3.6991118672899766e-05,0.7833281321979991,0.08605595913327345,0.08682620719719387,0.5933706013626923
1979,1979,3407053707,"(25.6383735, 45.6694656)",25.6383735,45.6694656,0.4089977387945644,0.3333333333333333,1.2937745241151772e-05,0.766638063934379,0.10999962286804063,0.11088968382316385,0.5147273070058566
1980,1980,2277974917,"(25.6379219, 45.6694372)",25.6379219,45.6694372,0.3609402701224966,0.2222222222222222,1.5548277269347897e-05,0.7664374200302452,0.06534323564524612,0.06583011147422316,0.7710763549227786
1981,1981,2014736686,"(25.6376445, 45.6694518)",25.6376445,45.6694518,0.2658330590140102,0.2222222222222222,1.7215182911583358e-06,0.7320062212717511,0.06537312304789705,0.06586032355986116,0.6097464117181245
1982,1982,3407053705,"(25.6370089, 45.6694003)",25.6370089,45.6694003,0.2999795699644027,0.3333333333333333,1.8243554329547442e-06,0.7972368003145844,0.20634527146552387,0.20980091915887297,0.7958199108075708
1983,1983,2277974922,"(25.6375017, 45.6692514)",25.6375017,45.6692514,0.29001695705332176,0.2222222222222222,1.1042155501445172e-06,0.7849553634583469,0.20985476250354737,0.2130010848757595,0.5724587141197583
1984,1984,2014736692,"(25.6202074, 45.6702255)",25.6202074,45.6702255,0.27897488892244965,0.2222222222222222,1.2175062840138413e-08,0.7639548112667482,0.13599642079875787,0.1401549723762593,0.8445477126628061
1985,1985,3674455238,"(25.6166702, 45.6706884)",25.6166702,45.6706884,0.3019983674040796,0.2222222222222222,3.7961749414653945e-09,0.7593546295962832,0.12955257839377593,0.13376122735698934,0.6526561009199959
1986,1986,2046127339,"(25.6201672, 45.6700826)",25.6201672,45.6700826,0.3019983674040796,0.2222222222222222,3.7961749442785506e-09,0.7593491601601894,0.022986079541756722,0.02318134666718873,0.7253938887949201
1987,1987,2014762106,"(25.5953204, 45.675964)",25.5953204,45.675964,0.36044787527181876,0.5555555555555556,3.6886222481377025e-11,0.8123675592371419,2.935369903261664e-05,2.98074594909522e-05,0.4283311329350024
1988,1988,2014762107,"(25.6047029, 45.6729274)",25.6047029,45.6729274,0.40639856789298884,0.5555555555555556,7.151043744850436e-12,0.8156042085718712,0.11648034232076329,0.12004593518333463,0.6521243393772923
1989,1989,10757313951,"(25.6045899, 45.672937)",25.6045899,45.672937,0.37506602295620295,0.5555555555555556,1.4050731314376295e-11,0.8218734895614084,0.11713841681483785,0.12080204470330666,0.5969670205201696
1990,1990,6395799403,"(25.6063016, 45.6727875)",25.6063016,45.6727875,0.37348163122715494,0.5555555555555556,6.680260249001262e-12,0.8100455638624027,0.1586314570756895,0.16470859176135955,0.6354766930815345
1991,1991,8986151932,"(25.6047152, 45.6730136)",25.6047152,45.6730136,0.13169167657500244,0.1111111111111111,2.231255537186053e-12,0.7955342926781414,0.0,0.0,0.6650972917282503
1992,1992,10794070479,"(25.5979481, 45.6756297)",25.5979481,45.6756297,0.4264077183544176,0.5555555555555556,1.8127257975734482e-11,0.8137721823837736,0.008302966869243363,0.008399319475018706,0.6307395077136173
1993,1993,2014762110,"(25.6117474, 45.6722984)",25.6117474,45.6722984,0.38755934508605466,0.5555555555555556,1.952839066691528e-11,0.7986016422749456,0.17792225530185515,0.18107737724816048,0.6187370919712915
1994,1994,6081785511,"(25.6116042, 45.6719513)",25.6116042,45.6719513,0.28457463327356625,0.3333333333333333,4.184792085506962e-11,0.7953242403210736,0.16896247953785756,0.1712885828241794,0.5985239238649124
1995,1995,2278077714,"(25.6088248, 45.672554)",25.6088248,45.672554,0.36714616143375944,0.5555555555555556,1.065938982512596e-11,0.804138730616386,0.15143869941035487,0.1588032276915362,0.8127717697596979
1996,1996,2014762111,"(25.6001772, 45.675501)",25.6001772,45.675501,0.5197568505592347,0.7777777777777777,2.217577549740364e-11,0.8212396687777036,0.25861843938564016,0.26199281693053206,0.85893644587276
1997,1997,9175445688,"(25.599975, 45.6739168)",25.599975,45.6739168,0.4021456842101971,0.5555555555555556,3.605877034359973e-11,0.8375904724828616,0.2603094209725746,0.26249645284770035,0.8860850143676618
1998,1998,6481107821,"(25.6027638, 45.6753024)",25.6027638,45.6753024,0.4102944420058503,0.5555555555555556,9.230718114607256e-12,0.8099957742691407,0.19005739403384175,0.19397390279368495,0.7469564649125108
1999,1999,9483975877,"(25.5991554, 45.6755917)",25.5991554,45.6755917,0.5402437045134189,0.7777777777777777,1.643917292578066e-11,0.8010105231166655,0.009738828668497894,0.009853512128261065,0.6895613262230741
2000,2000,9181230327,"(25.6013163, 45.6783528)",25.6013163,45.6783528,0.3935241163510967,0.5555555555555556,9.48779395340987e-12,0.8013514848851105,0.054444639589479565,0.05500259677259588,0.619259484829417
2001,2001,2015753196,"(25.6095317, 45.6655623)",25.6095317,45.6655623,0.2916121707465042,0.2222222222222222,1.0883367418183326e-09,0.8237422157630305,0.0038057558639764412,0.0038454320250970674,0.6502080377159016
2002,2002,2015753202,"(25.6092684, 45.6658352)",25.6092684,45.6658352,0.34478548363118683,0.2222222222222222,2.417622977825246e-10,0.834210338906605,0.054035024574254464,0.0552024333841831,0.7255928265047484
2003,2003,2622108876,"(25.6092259, 45.6658165)",25.6092259,45.6658165,0.34264062474671747,0.2222222222222222,7.529121782271799e-11,0.8132574267354767,0.05403876049958569,0.055206209894887635,0.7155658282394738
2004,2004,2017160901,"(25.610288, 45.6683297)",25.610288,45.6683297,0.4807706575962547,0.3333333333333333,1.8754328030617988e-12,0.7869005411457362,0.09004487725913196,0.0898297147720057,0.680332067375606
2005,2005,6723299604,"(25.6102962, 45.6683006)",25.6102962,45.6683006,0.22896062716380366,0.2222222222222222,5.883938429193949e-13,0.7682302103752076,0.0771804071377077,0.07688013121801261,0.6585897568888884
2006,2006,2017160907,"(25.6081966, 45.6690049)",25.6081966,45.6690049,0.17729468192662295,0.1111111111111111,1.6668706075518097e-12,0.7803709954402791,0.0,0.0,0.6783300042783599
2007,2007,2288843849,"(25.6306067, 45.6686283)",25.6306067,45.6686283,0.2414291972812062,0.2222222222222222,1.2143801679234507e-08,0.7628216260021421,0.03658511422533396,0.0369474643807468,0.6382548297591122
2008,2008,2046127337,"(25.6206944, 45.6700202)",25.6206944,45.6700202,0.22383938616275312,0.2222222222222222,4.681534869754506e-10,0.7489219927682944,0.022950303902831676,0.023132572357059917,0.6898508975739738
2009,2009,11355748169,"(25.6300767, 45.6688028)",25.6300767,45.6688028,0.11994985502183164,0.2222222222222222,1.4579136652658023e-10,0.7319960562128528,0.020217151503835056,0.020356263768704166,0.7139617334547818
2010,2010,5395816425,"(25.6204096, 45.6699214)",25.6204096,45.6699214,0.46825549269703226,0.3333333333333333,1.5033277642787054e-09,0.7666659394521175,0.03540459907028961,0.03574352175976906,0.7021094126325875
2011,2011,9194075655,"(25.6116514, 45.6710952)",25.6116514,45.6710952,0.3037621470166488,0.2222222222222222,6.628242366240366e-12,0.7827755956668003,0.02141250427983652,0.021724478985530586,0.7041639931137379
2012,2012,2081265014,"(25.5749781, 45.6545849)",25.5749781,45.6545849,0.41094150840372046,0.5555555555555556,8.029754981215874e-15,0.7887963607251611,0.005335701928700971,0.005393666538656338,0.6867894115782532
2013,2013,2081265021,"(25.5756958, 45.6546048)",25.5756958,45.6546048,0.6537064540901675,0.7777777777777777,8.567174136107766e-15,0.8075140745279781,0.005155452426520342,0.005212663775593876,0.6905615444708391
2014,2014,2081265026,"(25.575544, 45.6542782)",25.575544,45.6542782,0.4350678883105814,0.5555555555555556,8.342794607584709e-15,0.788295024600338,0.0,0.0,0.7491612923716695
2015,2015,2269771844,"(25.5734527, 45.6546291)",25.5734527,45.6546291,0.3656454634725758,0.5555555555555556,7.330168746130101e-15,0.789304244311844,0.04461136310878068,0.045018671389253966,0.561887532894755
2016,2016,2081265015,"(25.5762508, 45.6548975)",25.5762508,45.6548975,0.2263118470898014,0.2222222222222222,7.436256868566756e-15,0.8272390577674547,0.005086586869577734,0.005142798327556246,0.4721710011775683
2017,2017,2094255028,"(25.5831713, 45.6323143)",25.5831713,45.6323143,0.13226301166998033,0.1111111111111111,6.235004590916247e-15,0.6258125025970414,0.0,0.0,0.6655370295167682
2018,2018,4898482989,"(25.5772311, 45.6298924)",25.5772311,45.6298924,0.2889683400191356,0.1111111111111111,6.348263073102678e-15,0.5859483553984497,0.0,0.0,0.8694691265306247
2019,2019,2282249319,"(25.577254, 45.6333947)",25.577254,45.6333947,0.4426244178349197,0.3333333333333333,5.6562717903298144e-15,0.6041685769301317,0.10333876346299378,0.10446287185599679,0.6376852158385853
2020,2020,2308741598,"(25.570642, 45.6352623)",25.570642,45.6352623,0.4104855730452388,0.5555555555555556,6.359041672753315e-15,0.6213861759626556,0.0034845509269809507,0.0035224054844601835,0.5631320934175706
2021,2021,2291215811,"(25.5719191, 45.6648709)",25.5719191,45.6648709,0.3704167083327262,0.5555555555555556,7.200078470040565e-15,0.7778204059348257,0.4589449099154119,0.45664060396597406,0.8982029495145722
2022,2022,2133388827,"(25.5707671, 45.6648494)",25.5707671,45.6648494,0.5380849694202174,0.5555555555555556,6.392818500576738e-15,0.7156967903111943,0.006968034446724083,0.007043731965861599,0.8041648173935555
2023,2023,2133388828,"(25.5701843, 45.6654955)",25.5701843,45.6654955,0.17098349604228946,0.1111111111111111,6.357383963315149e-15,0.7001959286686813,0.0,0.0,0.8371879255650296
2024,2024,2133388832,"(25.5707253, 45.6648335)",25.5707253,45.6648335,0.4842938891925169,0.5555555555555556,6.516835104737125e-15,0.7318791783237407,0.013928597042785715,0.014079910910314129,0.6128915151821621
2025,2025,2133388831,"(25.5711687, 45.6652219)",25.5711687,45.6652219,0.17098349604228946,0.1111111111111111,6.355419133401238e-15,0.7001959286686813,0.0,0.0,0.9110201297862709
2026,2026,2133388833,"(25.5709568, 45.6645658)",25.5709568,45.6645658,0.15219820362005057,0.1111111111111111,6.3796828942167446e-15,0.7156773562875058,0.0,0.0,0.7918733946935271
2027,2027,3779148867,"(25.6176745, 45.6857698)",25.6176745,45.6857698,0.5027332620329968,0.5555555555555556,8.615200046808059e-15,0.6394897426876479,0.031292644279625276,0.03163259316439781,0.8504611676208012
2028,2028,2781179154,"(25.6200636, 45.6815858)",25.6200636,45.6815858,0.1520177521295479,0.1111111111111111,8.183112530855664e-15,0.639419927703244,0.0,0.0,0.6998038848381188
2029,2029,2165264207,"(25.6179011, 45.6860826)",25.6179011,45.6860826,0.33235729821288434,0.3333333333333333,7.0183754490644365e-15,0.6271378007792758,0.024347025384889684,0.024611520262764572,0.7064463389650736
2030,2030,4518058900,"(25.6182226, 45.6864355)",25.6182226,45.6864355,0.3396952492349631,0.2222222222222222,6.5357297471809624e-15,0.615243208543668,0.01043443945066668,0.010547794398327343,0.7161148388651452
2031,2031,2165268159,"(25.6438734, 45.6729612)",25.6438734,45.6729612,0.1795710178353172,0.3333333333333333,7.376129905414995e-08,0.6870808594946517,0.03454312742721642,0.03470208149524658,0.8123808564106085
2032,2032,2165268336,"(25.6435415, 45.672468)",25.6435415,45.672468,0.5217263429694065,0.4444444444444445,4.5547651758651234e-06,0.749518331828492,0.10703120781571628,0.10789081961437846,0.8664130737579554
2033,2033,3300143130,"(25.6441406, 45.6728029)",25.6441406,45.6728029,0.46436766995248757,0.4444444444444445,1.6148245124429728e-06,0.7330241548580895,0.07241721497733297,0.07312106439605559,0.7738837263344679
2034,2034,2165268611,"(25.6427296, 45.6760614)",25.6427296,45.6760614,0.4832531928060225,0.7777777777777777,1.7652877725994215e-08,0.6603259507942079,0.03344371395700228,0.033353726678466096,0.6098137304853466
2035,2035,2284481719,"(25.6431764, 45.6749324)",25.6431764,45.6749324,0.34518620557219726,0.5555555555555556,3.0135205423862984e-08,0.6736680000511206,0.06577622151404035,0.06611006218963444,0.7863127477856944
2036,2036,2284481693,"(25.6439449, 45.676527)",25.6439449,45.676527,0.31719708455719003,0.5555555555555556,1.2454129451235743e-08,0.6478482895084542,0.01760156182227747,0.017545207909980126,0.5794235734687199
2037,2037,2310910473,"(25.6425283, 45.6766064)",25.6425283,45.6766064,0.3551543362946455,0.5555555555555556,8.60059730764498e-09,0.6471642633960085,0.016176622899730722,0.016315585578191204,0.6751121992009737
2038,2038,5057621907,"(25.6421209, 45.675834)",25.6421209,45.675834,0.1158616800269408,0.1111111111111111,5.497262160297844e-09,0.6471086504170835,0.0,0.0,0.43213722838136753
2039,2039,2284481702,"(25.646558, 45.674433)",25.646558,45.674433,0.2599622378618901,0.3333333333333333,1.390461343385575e-09,0.6135246020892141,0.007037794466002654,0.0072221833362754876,0.8386537278406752
2040,2040,2216131691,"(25.5533954, 45.6091641)",25.5533954,45.6091641,0.3316018357273972,0.2222222222222222,6.303139401076633e-15,0.5855675714706247,0.1064626641695879,0.10761922555286252,0.8071917749570245
2041,2041,2216131757,"(25.5527312, 45.6088561)",25.5527312,45.6088561,0.31966977256703855,0.3333333333333333,6.2996231462073775e-15,0.6180855616854379,0.020875283344759132,0.021102062815006137,0.8239861960997255
2042,2042,5541446208,"(25.5532625, 45.6090073)",25.5532625,45.6090073,0.32372638011320487,0.2222222222222222,6.301551581327213e-15,0.6180819379954045,0.10626466012702218,0.10741907048551125,0.4794169484413771
2043,2043,9171470069,"(25.5439807, 45.6044557)",25.5439807,45.6044557,0.4944008917836027,0.5555555555555556,6.304507443484417e-15,0.6065252160305599,0.01740354130462858,0.01759260536724771,0.6334778130328829
2044,2044,2294589141,"(25.5555658, 45.6008961)",25.5555658,45.6008961,0.1729231021086177,0.1111111111111111,6.31870870613393e-15,0.5125132473189377,0.0,0.0,0.6174947147522686
2045,2045,2216141626,"(25.556417, 45.5961363)",25.556417,45.5961363,0.5578815942466859,0.5555555555555556,6.307214643937579e-15,0.520612142102299,0.006968034446724083,0.007043731965861599,0.7667419591955902
2046,2046,2216141631,"(25.5560015, 45.5961998)",25.5560015,45.5961998,0.5244422808857822,0.5555555555555556,6.30038736396494e-15,0.5291224372004317,0.013928597042785715,0.014079910910314129,0.6378909400845116
2047,2047,10300934133,"(25.556353, 45.5959374)",25.556353,45.5959374,0.17746464704850723,0.1111111111111111,6.3145477057571476e-15,0.5123613088844943,0.0,0.0,0.8420115221443787
2048,2048,2216141630,"(25.5573265, 45.5959518)",25.5573265,45.5959518,0.17746464704850723,0.1111111111111111,6.3147006952000264e-15,0.5123613088844943,0.0,0.0,0.5612172301192285
2049,2049,10300934128,"(25.555934, 45.5959897)",25.555934,45.5959897,0.16270696226071746,0.1111111111111111,6.307825643740408e-15,0.5206018587103578,0.0,0.0,0.8859566144147096
2050,2050,10300934126,"(25.5553006, 45.596292)",25.5553006,45.596292,0.4875198675887479,0.5555555555555556,6.290740124064334e-15,0.5379046083513614,0.020880620380947085,0.021107457830298826,0.8045638150495789
2051,2051,2295268881,"(25.6527532, 45.6167111)",25.6527532,45.6167111,0.3857034324840676,0.5555555555555556,6.3788797408468675e-15,0.5671273259348132,0.03340872988755518,0.033780483627716525,0.6778579267213228
2052,2052,9063538850,"(25.6554874, 45.6154944)",25.6554874,45.6154944,0.17474516401421358,0.1111111111111111,6.237701604089722e-15,0.5567643501819345,0.0,0.0,0.8444785981275057
2053,2053,2270924449,"(25.6508131, 45.6094894)",25.6508131,45.6094894,0.16325776968974423,0.1111111111111111,6.355483310153529e-15,0.5295875822574965,0.0,0.0,0.6670255896968701
2054,2054,4509226018,"(25.6569208, 45.6379511)",25.6569208,45.6379511,0.12564225048865757,0.2222222222222222,2.3430828323638776e-07,0.6837565262509336,0.14469555475843324,0.1470438018388054,0.8163407832945466
2055,2055,2264745343,"(25.622181, 45.6587777)",25.622181,45.6587777,0.17976555230013963,0.2222222222222222,0.02105785771997827,0.815288840770243,0.5370882762784114,0.5511363349306567,0.49058207741420207
2056,2056,2265531471,"(25.5918798, 45.6661078)",25.5918798,45.6661078,0.26444219138077724,0.3333333333333333,4.713964668820175e-11,0.9220711068351789,0.01625672816174241,0.016492651666032913,0.45307496292360067
2057,2057,10275491545,"(25.5916512, 45.6661691)",25.5916512,45.6661691,0.29342471682670035,0.2222222222222222,1.4848156522182203e-11,0.9103115393914276,0.012261069896075597,0.0124612995462259,0.45580297033138606
2058,2058,6481207004,"(25.5987816, 45.6663864)",25.5987816,45.6663864,0.2891661322560564,0.2222222222222222,2.3180166639113937e-11,0.9017080492999309,0.03663600426249356,0.036129361826544755,0.5931146170726691
2059,2059,3439287650,"(25.5986022, 45.6664653)",25.5986022,45.6664653,0.2716521679375337,0.3333333333333333,6.863283824644591e-11,0.924342855138794,0.3000669734343575,0.30284124640177235,0.6186362032423225
2060,2060,2269693653,"(25.6075171, 45.660417)",25.6075171,45.660417,0.29041777586642625,0.2222222222222222,9.794856221212281e-06,0.8961586521705878,0.25326045667306435,0.2568054921649117,0.5972107372087604
2061,2061,2269718197,"(25.5737828, 45.6684534)",25.5737828,45.6684534,0.4702483635414717,0.7777777777777777,9.911387947723811e-15,0.8415351580896749,0.3356981037783002,0.3561245726265144,0.5979059744423817
2062,2062,2269718232,"(25.5735175, 45.6695136)",25.5735175,45.6695136,0.3860470368556464,0.5555555555555556,8.478115313359565e-15,0.8275117739403471,0.29779750653775355,0.30916410878782663,0.8249908743400045
2063,2063,2278363581,"(25.5739142, 45.6678628)",25.5739142,45.6678628,0.3385900522758245,0.5555555555555556,9.339488160809851e-15,0.8226623280348979,0.0028773932081052464,0.0026818930108331715,0.8421730218216952
2064,2064,2278363579,"(25.5722947, 45.6682919)",25.5722947,45.6682919,0.3380775816343338,0.5555555555555556,9.279253278131682e-15,0.8262600612886294,0.03051628217001203,0.03960258181828755,0.7793818816583381
2065,2065,2269718230,"(25.5762292, 45.6687249)",25.5762292,45.6687249,0.3632144973259477,0.5555555555555556,8.38309867537062e-15,0.8547788155931784,0.3591054069381981,0.3809392686032148,0.6858780023200397
2066,2066,2269718218,"(25.5707276, 45.6680906)",25.5707276,45.6680906,0.34175741835822276,0.5555555555555556,8.886336566087705e-15,0.8145203659064232,0.06262483482213882,0.07083199874610871,0.7469993054466039
2067,2067,2269718263,"(25.5739348, 45.6677902)",25.5739348,45.6677902,0.3442270019842185,0.5555555555555556,8.793233026031928e-15,0.8063035846762178,0.0025374150041570696,0.002123337523929723,0.8010358277956618
2068,2068,2622108499,"(25.5776442, 45.666688)",25.5776442,45.666688,0.21758311438518568,0.2222222222222222,6.404824181058707e-15,0.8221170342181596,0.005862854806890862,0.005842537430798815,0.6933880135536055
2069,2069,2269718212,"(25.5750815, 45.6679248)",25.5750815,45.6679248,0.36119265441842663,0.5555555555555556,8.351308197950467e-15,0.8195924777075515,0.017977623380844875,0.018947866927564304,0.8325023880483993
2070,2070,2269718273,"(25.5764214, 45.6680862)",25.5764214,45.6680862,0.4118985979481148,0.5555555555555556,7.928596328619679e-15,0.8365536449695692,0.023288499791730703,0.02468094455590543,0.7397565828939001
2071,2071,2279659777,"(25.5749968, 45.6736372)",25.5749968,45.6736372,0.3583737855561743,0.5555555555555556,7.506347290432849e-15,0.8679169170734925,0.3995656063169857,0.4215866035626061,0.6447860795283731
2072,2072,2269718242,"(25.57343, 45.6700304)",25.57343,45.6700304,0.12594969474615283,0.1111111111111111,7.034256146759129e-15,0.8068589709247603,0.0,0.0,0.6960473876331811
2073,2073,2269718258,"(25.5795207, 45.6665149)",25.5795207,45.6665149,0.49220094987536733,0.4444444444444445,8.083669599678545e-15,0.8935533631678868,0.17853784416185164,0.17044494105435876,0.7765993576857998
2074,2074,2269718245,"(25.5773864, 45.6667113)",25.5773864,45.6667113,0.2904210338502321,0.2222222222222222,6.5289482504672345e-15,0.8114733909081137,0.00890474642169818,0.008823929657767156,0.7755325262028845
2075,2075,2622108507,"(25.5773802, 45.6666917)",25.5773802,45.6666917,0.29629384811924725,0.2222222222222222,6.406724573548388e-15,0.7916335020349329,0.008908482347029402,0.008827706168472269,0.699763480958282
2076,2076,6537950736,"(25.5771984, 45.6670028)",25.5771984,45.6670028,0.34953017912018447,0.3333333333333333,6.906545784856776e-15,0.8310276601950187,0.006922758296920577,0.007060655079803244,0.706979666003594
2077,2077,2913317243,"(25.5796933, 45.6540751)",25.5796933,45.6540751,0.13406675952008398,0.1111111111111111,6.425653623640335e-15,0.8144448564630272,0.0,0.0,0.7004360437987146
2078,2078,2296558467,"(25.5788171, 45.6572363)",25.5788171,45.6572363,0.1427840561217828,0.1111111111111111,7.573449022885515e-15,0.8569117850262954,0.0,0.0,0.8241232899212929
2079,2079,3459373404,"(25.5782227, 45.6581472)",25.5782227,45.6581472,0.5247614291820828,0.5555555555555556,1.0008782144040872e-14,0.8724418441066227,0.020884890009897218,0.021111773842532742,0.4834589652316395
2080,2080,2278337896,"(25.5690373, 45.6519042)",25.5690373,45.6519042,0.4380384276342336,0.5555555555555556,6.409150316639977e-15,0.7323672638606202,0.0034909553704061506,0.00352887950281106,0.7793818816583381
2081,2081,2780839998,"(25.5681087, 45.6496089)",25.5681087,45.6496089,0.13951229879532562,0.1111111111111111,6.3626560540883275e-15,0.7197130022801435,0.0,0.0,0.8178282062663469
2082,2082,2269771830,"(25.574854, 45.6558805)",25.574854,45.6558805,0.29232406176866094,0.5555555555555556,7.406163686798327e-15,0.8281032762805484,0.09740726265578874,0.09008380168400193,0.8513934486416315
2083,2083,2279723662,"(25.574001, 45.6562746)",25.574001,45.6562746,0.322680839574272,0.5555555555555556,7.386263581494296e-15,0.8164379530388457,0.051245136351625926,0.049867850158515956,0.6913014134245978
2084,2084,2279723674,"(25.5737159, 45.6547572)",25.5737159,45.6547572,0.32731543217108056,0.5555555555555556,7.275033143831084e-15,0.8084305290360182,0.07164860948118072,0.07093703995289184,0.8282790051154119
2085,2085,2269771883,"(25.5684281, 45.6542291)",25.5684281,45.6542291,0.3793531034369789,0.5555555555555556,6.750333345732242e-15,0.7752465272926506,0.03529760444267687,0.035649170810034124,0.798049008123665
2086,2086,2278337886,"(25.5688532, 45.6529714)",25.5688532,45.6529714,0.4172238352181969,0.5555555555555556,6.448604096778205e-15,0.7571459350761292,0.007129594024459776,0.0071864975580387055,0.6767303058352879
2087,2087,2270924422,"(25.6551065, 45.6134017)",25.6551065,45.6134017,0.41895823568701007,0.3333333333333333,6.189930457283346e-15,0.5383963271080061,0.006967500743105173,0.007043192464332214,0.6328613146709672
2088,2088,2277870529,"(25.6549573, 45.6133841)",25.6549573,45.6133841,0.20260502549321696,0.2222222222222222,6.3218244928707925e-15,0.5295796014527326,0.0017404075008245774,0.0017593144868775358,0.7232116752598637
2089,2089,2271358719,"(25.5781949, 45.6633786)",25.5781949,45.6633786,0.2897416178872595,0.2222222222222222,6.390207147081175e-15,0.7933253066445944,0.04078008397421481,0.04129415637373223,0.6188212663410498
2090,2090,6400356176,"(25.5782122, 45.6634042)",25.5782122,45.6634042,0.29582927890544786,0.2222222222222222,6.344784572496375e-15,0.7743582210143604,0.040783819899546034,0.04129793288443676,0.724253459663451
2091,2091,6400352857,"(25.5779164, 45.6632779)",25.5779164,45.6632779,0.3239709006872247,0.2222222222222222,6.4122119191234325e-15,0.8131445187464804,0.0809221576683703,0.08205691822972158,0.618131118926802
2092,2092,2271358723,"(25.578303, 45.6627103)",25.578303,45.6627103,0.2412760521935572,0.3333333333333333,6.361406120849529e-15,0.7932894895256463,0.04068628877428893,0.0413153530586524,0.6882347876294296
2093,2093,2382118977,"(25.5783673, 45.6625634)",25.5783673,45.6625634,0.12735374508382877,0.2222222222222222,6.332406956693964e-15,0.7742899740740473,0.03915584465052254,0.0397686853298889,0.7282782252167163
2094,2094,2271367157,"(25.621442, 45.6584067)",25.621442,45.6584067,0.2504822059231064,0.2222222222222222,0.0002590650460492662,0.8628521386128901,0.0693675322901241,0.07940670258154767,0.6066184294309933
2095,2095,2271375779,"(25.6201993, 45.6474493)",25.6201993,45.6474493,0.3046844861598342,0.2222222222222222,3.4730945569606345e-07,0.7949644085178278,0.07727341629063118,0.0752778552296551,0.7099806419900195
