weather_data,day_of_week,holiday_data,traffic_incidents,intraffic_speed,average_speed,distance_value,time_of_day,hour
2,0,0,0,28.400000000000002,25.140983606557377,426,2,12
2,0,0,0,14.155339805825243,13.376146788990827,405,2,12
2,0,0,0,14.155339805825243,13.376146788990827,405,2,12
2,0,0,0,14.155339805825243,13.376146788990827,405,2,12
2,0,0,0,28.400000000000002,25.140983606557377,426,2,13
2,0,0,0,14.155339805825243,13.376146788990827,405,2,13
2,0,0,0,19.29176470588235,18.740571428571428,911,2,13
2,0,0,0,14.155339805825243,13.376146788990827,405,2,13
2,0,0,0,14.155339805825243,13.376146788990827,405,2,13
1,0,0,1,23.04679245283019,25.93375796178344,3393,2,16
1,0,0,1,29.663013698630138,30.075,2406,2,16
1,0,0,1,29.5617747440273,30.075,2406,2,16
1,0,0,0,34.73766233766234,33.435,743,2,16
1,0,0,0,35.194736842105264,33.435,743,2,16
1,0,0,0,22.83314917127072,22.70769230769231,1148,2,16
1,0,0,0,22.83314917127072,22.70769230769231,1148,2,16
1,0,0,0,34.292307692307695,33.435,743,2,16
1,0,0,0,34.292307692307695,33.435,743,2,16
1,0,0,0,34.292307692307695,33.435,743,2,16
1,0,0,0,33.858227848101265,33.435,743,2,16
1,0,0,0,33.858227848101265,33.435,743,2,16
1,0,0,0,33.858227848101265,33.435,743,2,16
1,0,0,0,33.858227848101265,33.435,743,2,16
1,0,0,0,34.292307692307695,33.435,743,2,16
1,0,0,0,34.292307692307695,33.435,743,2,16
1,0,0,0,34.292307692307695,33.435,743,2,16
1,0,0,0,34.292307692307695,33.435,743,2,16
1,0,0,0,34.73766233766234,33.435,743,2,16
1,0,0,0,34.73766233766234,33.435,743,2,16
1,0,0,0,34.73766233766234,33.435,743,2,16
1,0,0,0,34.292307692307695,33.435,743,2,16
1,0,0,0,24.34285714285714,23.236363636363635,426,2,16
1,0,0,0,34.292307692307695,33.435,743,2,16
1,0,0,0,24.34285714285714,23.236363636363635,426,2,16
1,0,0,0,22.70769230769231,22.70769230769231,1148,2,16
1,0,0,0,22.70769230769231,22.70769230769231,1148,2,16
1,0,0,0,37.15,33.435,743,2,16
1,0,0,0,37.15,33.435,743,2,16
1,0,0,0,37.15,33.435,743,2,16
2,0,0,0,24.34285714285714,23.236363636363635,426,3,21
2,0,0,0,36.64109589041096,33.435,743,3,21
2,0,0,0,22.51139240506329,21.95555555555556,494,3,21
2,0,0,0,36.64109589041096,33.435,743,3,21
0,1,0,0,19.529096989966558,22.54517374517375,1622,2,15
0,1,0,0,20.447331786542925,23.19157894736842,2448,2,15
0,1,0,0,21.80991253644315,24.36742671009772,2078,2,15
0,1,0,0,19.234782608695653,21.816986301369866,2212,2,15
0,1,0,0,19.59344262295082,22.722433460076047,1660,2,15
0,1,0,0,23.47692307692308,26.798048780487807,1526,2,15
0,1,0,0,19.787323943661974,21.448854961832062,1561,2,15
0,1,0,0,20.082262210796916,21.520661157024794,2170,2,15
0,1,0,0,21.935860058309036,24.038338658146966,2090,2,16
0,1,0,1,16.553911205073998,19.00485436893204,2175,2,16
0,1,0,0,21.35940594059406,23.64164383561644,2397,2,16
0,1,0,1,19.05953177257525,22.2609375,1583,2,16
0,1,0,0,23.917241379310347,26.56340425531915,1734,2,16
0,1,0,1,26.88157894736842,25.22222222222222,1135,2,16
0,1,0,1,26.88157894736842,25.22222222222222,1135,2,16
0,1,0,1,26.88157894736842,25.22222222222222,1135,2,16
0,1,0,1,23.482758620689655,25.22222222222222,1135,2,17
0,1,0,1,23.482758620689655,25.22222222222222,1135,2,17
0,1,0,1,23.34857142857143,25.22222222222222,1135,2,17
0,1,0,0,23.617449664429532,25.686131386861312,1955,2,17
0,1,0,1,24.914634146341463,25.22222222222222,1135,2,17
0,1,0,1,21.811764705882354,29.150943396226417,2575,2,17
0,1,0,1,24.914634146341463,25.22222222222222,1135,2,17
0,1,0,1,29.127272727272732,26.529936305732488,1157,2,17
0,1,0,1,24.914634146341463,25.22222222222222,1135,2,17
0,1,0,1,24.914634146341463,25.22222222222222,1135,2,17
0,1,0,1,24.763636363636365,25.22222222222222,1135,2,17
0,1,0,1,29.127272727272732,26.529936305732488,1157,2,17
0,1,0,0,25.860355029585797,27.315,2428,2,17
0,1,0,1,24.6144578313253,25.22222222222222,1135,2,17
0,1,0,1,25.47443946188341,25.360714285714284,1578,2,17
0,1,0,1,24.654807692307692,28.972881355932206,2849,2,17
0,1,0,0,34.292307692307695,32.61951219512195,743,2,17
0,1,0,0,34.292307692307695,32.61951219512195,743,2,17
0,1,0,0,24.735483870967744,23.593846153846155,426,2,17
0,1,0,0,22.83314917127072,22.70769230769231,1148,2,17
0,1,0,0,24.735483870967744,23.593846153846155,426,2,17
0,1,0,0,22.83314917127072,22.70769230769231,1148,2,17
0,1,0,0,34.73766233766234,32.61951219512195,743,2,17
0,1,0,0,34.73766233766234,32.61951219512195,743,2,17
0,1,0,0,34.73766233766234,32.61951219512195,743,2,17
0,1,0,0,34.73766233766234,32.61951219512195,743,2,17
0,1,0,0,34.73766233766234,32.61951219512195,743,2,17
0,1,0,0,34.73766233766234,32.61951219512195,743,2,17
0,1,0,0,34.73766233766234,32.61951219512195,743,2,17
0,1,0,0,34.73766233766234,32.61951219512195,743,2,17
0,1,0,0,24.735483870967744,23.593846153846155,426,2,17
0,1,0,0,24.735483870967744,23.593846153846155,426,2,17
0,1,0,0,35.194736842105264,32.61951219512195,743,2,17
0,1,0,0,35.194736842105264,32.61951219512195,743,2,17
0,1,0,0,35.194736842105264,32.61951219512195,743,2,17
0,1,0,0,35.194736842105264,32.61951219512195,743,2,17
1,1,0,0,35.194736842105264,32.61951219512195,743,2,17
1,1,0,0,22.58360655737705,22.70769230769231,1148,2,17
1,1,0,0,35.194736842105264,32.61951219512195,743,2,17
1,1,0,0,35.194736842105264,32.61951219512195,743,2,17
3,1,0,0,22.96,22.70769230769231,1148,3,18
3,1,0,0,22.8,22.23,494,3,18
3,1,0,0,35.664,32.61951219512195,743,3,18
3,1,0,0,24.735483870967744,23.593846153846155,426,3,18
3,1,0,0,22.979032258064517,22.2609375,1583,3,19
3,1,0,0,23.11720698254364,22.01900237529691,2575,3,19
3,1,0,0,24.694214876033058,22.722433460076047,1660,3,19
3,1,0,0,24.694214876033058,22.722433460076047,1660,3,19
1,1,0,0,24.735483870967744,23.593846153846155,426,3,19
1,1,0,0,36.14594594594595,32.61951219512195,743,3,19
1,1,0,0,36.14594594594595,32.61951219512195,743,3,19
1,1,0,0,36.14594594594595,32.61951219512195,743,3,19
1,1,0,0,36.14594594594595,32.61951219512195,743,3,19
1,1,0,0,22.96,22.70769230769231,1148,3,19
1,1,0,0,36.14594594594595,32.61951219512195,743,3,19
1,1,0,0,36.14594594594595,32.61951219512195,743,3,19
1,1,0,0,20.386516853932584,19.30212765957447,504,3,21
1,1,0,0,33.022222222222226,32.61951219512195,743,3,21
1,1,0,0,22.96,22.70769230769231,1148,3,21
1,1,0,0,33.022222222222226,32.61951219512195,743,3,21
1,1,0,0,26.034602076124568,24.038338658146966,2090,3,21
1,1,0,0,23.073198847262248,21.52258064516129,2224,3,21
1,1,0,0,26.26175115207373,22.2609375,1583,3,21
1,1,0,0,16.906666666666666,17.096629213483148,2536,3,21
1,1,0,0,32.117333333333335,27.65204081632653,6022,3,21
1,1,0,0,26.17125,24.368962172647915,6979,3,21
1,1,0,0,27.04034151547492,25.80122199592668,7038,3,21
1,1,0,1,27.242883548983365,23.867854251012144,8188,3,21
1,1,0,1,25.175815738963532,23.215221238938053,7287,3,21
1,1,0,1,25.652532833020636,23.312531969309465,7596,3,21
1,1,0,0,28.423828125,26.36413043478261,8085,3,21
1,1,0,1,28.25844155844156,24.986411483253587,7253,3,21
1,1,0,1,28.167634854771784,24.9879754601227,5657,3,21
1,1,0,1,26.224553571428572,22.746563407550823,6527,3,21
1,1,0,1,27.422543950361945,24.23912248628885,7366,3,21
1,1,0,1,30.2836820083682,28.190068159688412,8042,3,21
1,1,0,0,27.253691275167785,24.786164801627674,6768,3,21
1,1,0,1,25.405611222444893,22.299736147757255,7043,3,21
1,1,0,1,25.92,23.312531969309465,7596,3,21
1,1,0,1,28.16317689530686,24.950533049040512,6501,3,21
1,1,0,1,30.034915773353752,26.325906040268457,5448,3,21
1,1,0,0,28.166168009205986,25.181481481481484,6799,3,21
1,1,0,1,27.135146898803047,24.328975609756096,6927,3,21
1,1,0,1,25.382698961937717,22.80497409326425,6113,3,21
1,1,0,1,30.856410256410253,25.725890736342045,6017,3,21
1,1,0,1,27.45985401459854,23.911016949152543,6270,3,21
1,1,0,1,30.31626733921816,25.57531914893617,6678,3,21
1,1,0,0,25.698214285714286,24.37087214225233,7995,3,21
1,1,0,1,26.281884816753927,23.413432835820895,6972,3,21
1,1,0,1,27.016949152542374,25.87195671776375,7970,3,21
1,1,0,1,32.553755522827686,27.322620519159457,6140,3,21
1,1,0,1,29.525339925834363,25.991294885745376,6635,3,21
1,1,0,0,35.28708487084871,30.4547770700637,7969,3,21
1,1,0,1,25.203842049092852,23.0625,6560,3,21
1,1,0,0,29.10089552238806,26.515321849501362,8124,3,21
1,1,0,0,25.8371335504886,23.490621915103656,6610,3,21
1,1,0,0,29.48406909788868,26.416509028374893,8534,3,21
1,1,0,1,29.511348464619495,25.436133486766398,6140,3,21
1,1,0,1,25.940150699677073,23.53359375,6694,3,21
1,1,0,0,25.734265734265737,23.741935483870968,9200,3,21
1,1,0,0,35.26353240152478,30.067605633802817,7709,3,21
1,1,0,0,31.198732840549102,28.408846153846156,8207,3,21
1,1,0,1,25.026689189189188,23.041679626749612,8231,3,21
1,1,0,0,29.260313630880578,25.887726787620064,6738,3,21
1,1,0,1,32.041040462427745,27.57761194029851,6159,3,21
1,1,0,0,25.158534031413613,23.25885769603098,6674,3,21
1,1,0,1,24.256826568265684,22.531619537275066,7304,3,21
1,1,0,0,24.49655172413793,23.39835315645014,7104,3,21
1,1,0,0,30.39752781211372,26.16127659574468,6831,3,21
1,1,0,0,30.785732484076433,26.76279069767442,6713,3,21
1,1,0,0,24.857821782178217,22.907299270072993,6974,3,21
1,1,0,0,30.150912778904665,27.757983193277312,8258,3,21
1,1,0,1,27.251908396946565,24.45205479452055,8925,3,21
1,1,0,1,28.136532170119956,26.30091743119266,7167,3,21
1,1,0,0,23.638805970149253,22.625714285714285,7919,3,21
1,1,0,1,31.08054298642534,26.45237483953787,5724,3,21
1,1,0,0,31.271871657754016,28.526048780487805,8122,3,21
1,1,0,1,26.19911894273128,22.699236641221372,6608,3,21
1,1,0,1,24.375,22.095323741007192,6825,3,21
1,1,0,0,32.42821948488242,28.9584,8044,3,21
1,1,0,1,25.899551569506727,23.75161069225497,9626,3,21
1,1,0,0,25.670516717325228,23.330386740331495,7038,3,21
1,2,0,0,22.68074534161491,22.311201629327904,3043,0,8
1,2,0,0,23.67341772151899,24.36742671009772,2078,0,8
1,2,0,0,21.011081794195253,21.816986301369866,2212,0,8
1,2,0,0,17.75942720763723,18.838481012658228,2067,0,8
1,2,0,0,20.706382978723404,22.54517374517375,1622,0,8
1,2,0,0,21.011081794195253,21.816986301369866,2212,0,8
1,2,0,0,21.011081794195253,21.816986301369866,2212,0,8
1,2,0,0,21.011081794195253,21.816986301369866,2212,0,8
1,2,0,0,20.706382978723404,22.54517374517375,1622,0,8
1,2,0,0,21.17872340425532,21.816986301369866,2212,0,8
1,2,0,0,20.579104477611942,21.40993788819876,1915,0,8
1,2,0,0,22.882758620689657,21.816986301369866,2212,0,8
1,2,0,0,24.44705882352941,24.36742671009772,2078,0,8
0,2,0,0,25.360509554140126,21.816986301369866,2212,3,23
0,2,0,0,26.541818181818183,22.54517374517375,1622,3,23
0,2,0,0,24.888086642599276,21.40993788819876,1915,3,23
0,2,0,0,29.568379446640314,24.36742671009772,2078,3,23
0,2,0,0,27.285981308411216,22.54517374517375,1622,3,23
4,3,0,1,22.557735849056602,24.650721649484534,3321,0,8
4,3,0,1,19.897627118644067,23.33916500994036,3261,0,8
4,3,0,1,22.09769585253456,23.053846153846155,2664,0,8
4,3,0,1,24.227027027027027,22.270807453416147,4980,0,8
4,3,0,1,23.983877159309024,22.555234657039712,3471,0,8
4,3,0,1,24.79740680713128,26.379310344827587,4250,0,8
4,3,0,1,20.97791411042945,19.46527514231499,5699,0,8
4,3,0,1,19.728,24.27165354330709,3425,0,8
4,3,0,1,22.971428571428575,24.668181818181818,3618,0,8
4,3,0,1,25.311627906976746,26.2475884244373,4535,0,8
4,3,0,1,20.20995475113122,24.406557377049182,3722,0,8
4,3,0,1,22.624203821656053,22.200000000000003,2960,0,8
4,3,0,1,20.310726643598617,23.33916500994036,3261,0,8
4,3,0,1,19.373195876288662,25.33752808988764,3132,0,8
4,3,0,1,22.08135593220339,22.419120458891012,3257,0,8
4,3,0,1,24.741818181818182,26.25337620578778,4536,0,8
4,3,0,1,22.45655172413793,24.668181818181818,3618,0,8
4,3,0,1,19.887096774193548,24.27165354330709,3425,0,8
4,3,0,1,22.71,25.83127962085308,3028,0,8
4,3,0,1,22.41790017211704,24.668181818181818,3618,0,8
4,3,0,1,20.49415692821369,20.35820895522388,3410,0,8
4,3,0,1,22.36595744680851,24.661583577712612,4672,0,8
4,3,0,1,21.944465290806754,21.382815356489946,3249,0,8
4,3,0,1,22.576271186440678,22.200000000000003,2960,0,8
4,3,0,1,22.576271186440678,22.200000000000003,2960,0,8
4,3,0,1,19.60254372019078,24.367588932806324,3425,0,8
4,3,0,0,25.246875,25.051162790697674,2693,0,8
4,3,0,1,22.464804469273744,23.794082840236687,2234,1,10
4,3,0,1,21.448628884826327,22.47586206896552,3259,1,10
4,3,0,1,21.482790697674417,22.27717041800643,3849,1,10
4,3,0,1,20.483870967741936,21.404494382022474,3175,1,10
4,3,0,1,24.395294117647058,25.069430051813473,4032,1,10
4,3,0,1,23.05398058252427,23.7456,3298,1,10
4,3,0,1,21.45483870967742,22.244147157190636,3695,1,10
4,3,0,1,21.634204275534444,22.65671641791045,2530,1,10
4,3,0,1,22.402228412256267,23.794082840236687,2234,1,10
4,3,0,1,21.046153846153846,21.909375,3116,1,10
4,3,0,1,20.79463087248322,21.768618266978923,2582,1,10
4,3,0,1,20.79463087248322,21.768618266978923,2582,1,10
4,3,0,1,20.483870967741936,21.404494382022474,3175,1,10
4,3,0,1,22.464804469273744,23.794082840236687,2234,1,10
4,3,0,1,21.699786780383796,22.870112359550564,2827,1,10
4,3,0,0,20.175745526838966,21.638379530916843,2819,1,10
4,3,0,0,21.404494382022474,21.404494382022474,3175,1,10
4,3,0,0,24.05366726296959,25.08582089552239,3735,1,10
4,3,0,0,20.93793103448276,22.65671641791045,2530,1,10
4,3,0,0,22.666369710467706,22.870112359550564,2827,1,10
4,3,0,0,22.466225165562914,22.870112359550564,2827,1,10
4,3,0,0,22.912820512820513,23.794082840236687,2234,1,10
4,3,0,0,21.697485493230175,21.909375,3116,1,10
4,3,0,0,22.912820512820513,23.794082840236687,2234,1,10
4,3,0,0,25.11280276816609,25.069430051813473,4032,1,10
4,3,0,0,23.24892086330935,25.051162790697674,2693,1,10
4,3,0,0,20.93793103448276,22.65671641791045,2530,1,10
4,3,0,0,20.93793103448276,22.65671641791045,2530,1,10
4,3,0,0,22.912820512820513,23.794082840236687,2234,1,10
4,3,0,0,20.986175115207374,22.65671641791045,2530,1,10
4,3,0,0,20.986175115207374,22.65671641791045,2530,1,10
4,3,0,0,21.625714285714285,22.426666666666666,2523,1,10
4,3,0,0,22.654647887323943,23.794082840236687,2234,1,10
4,3,0,0,21.635573122529646,22.999159663865548,3041,1,10
4,3,0,0,19.2888,20.346835443037975,2679,1,10
4,3,0,0,25.97735849056604,26.197040169133192,3442,1,10
4,3,0,0,21.166666666666668,21.404494382022474,3175,1,10
4,3,0,0,22.466225165562914,22.870112359550564,2827,1,10
4,3,0,0,23.082857142857144,25.051162790697674,2693,1,10
